#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037509155.1       -          msaprobs_alignment_4742434 -                  0 1138.7   9.3  2.2e-185  627.2   0.3   2.5   3   0   0   3   3   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2       -          msaprobs_alignment_4742434 -                  0 1104.4  22.8  1.7e-166  564.8   2.1   2.9   2   2   1   4   4   2   2 LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_041966288.1       -          msaprobs_alignment_4742434 -           8.6e-141  479.9   8.0  4.9e-111  381.6  12.2   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X2 [Alosa sapidissima]
XP_007249277.2       -          msaprobs_alignment_4742434 -           8.6e-141  479.9   9.8  3.5e-112  385.4  13.5   2.9   2   1   0   2   2   2   2 hyaluronan synthase 3 [Astyanax mexicanus]
XP_012697927.1       -          msaprobs_alignment_4742434 -           8.7e-141  479.9   7.5  5.3e-111  381.5  12.5   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Clupea harengus]
XP_036963443.1       -          msaprobs_alignment_4742434 -           8.8e-141  479.9   9.1  2.8e-110  379.1  13.3   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Acanthopagrus latus]
XP_041740501.1       -          msaprobs_alignment_4742434 -           8.9e-141  479.8   2.0  1.2e-140  479.4   0.2   1.8   1   1   1   2   2   1   1 chitin synthase chs-1-like [Coregonus clupeaformis]
XP_041966287.1       -          msaprobs_alignment_4742434 -           9.7e-141  479.7   8.7  5.1e-111  381.5  12.2   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X1 [Alosa sapidissima]
XP_030586823.1       -          msaprobs_alignment_4742434 -           9.9e-141  479.7  11.2  1.9e-110  379.6  14.2   3.0   2   1   0   2   2   2   2 LOW QUALITY PROTEIN: hyaluronan synthase 3 [Archocentrus centrarchus]
XP_034389937.1       -          msaprobs_alignment_4742434 -             1e-140  479.6   8.0  2.7e-111  382.4  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Cyclopterus lumpus]
XP_043293868.1       -          msaprobs_alignment_4742434 -             1e-140  479.6   4.9  1.5e-138  472.5   4.9   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Cervus canadensis]
XP_030588331.1       -          msaprobs_alignment_4742434 -           1.1e-140  479.6  11.5  2.2e-110  379.4  14.2   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3-like [Archocentrus centrarchus]
XP_039977872.1       -          msaprobs_alignment_4742434 -           1.1e-140  479.5   1.7  1.5e-140  479.1   1.7   1.1   1   0   0   1   1   1   1 chitin synthase chs-1-like [Xiphias gladius]
XP_034541949.1       -          msaprobs_alignment_4742434 -           1.2e-140  479.4  10.0  1.2e-138  472.8  10.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 3 [Notolabrus celidotus]
XP_032342513.1       -          msaprobs_alignment_4742434 -           1.3e-140  479.3   5.0  1.8e-138  472.2   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Camelus ferus]
XP_044788040.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.2   5.0  1.9e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X8 [Bubalus bubalis]
XP_019834468.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.2   5.0  1.9e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 isoform X2 [Bos indicus]
XP_024833726.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.2   5.0  1.9e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Bos taurus]
XP_027371952.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.2   5.0  1.9e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Bos indicus x Bos taurus]
XP_044213523.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.2   8.8  8.2e-139  473.4   8.8   2.8   1   1   0   1   1   1   1 hyaluronan synthase 3 [Thunnus albacares]
XP_015331190.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.1   5.0    2e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Bos taurus]
XP_019834467.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.1   5.0    2e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 isoform X1 [Bos indicus]
XP_027371951.1       -          msaprobs_alignment_4742434 -           1.4e-140  479.1   5.0    2e-138  472.1   5.0   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Bos indicus x Bos taurus]
XP_010977531.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Camelus dromedarius]
XP_010977532.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Camelus dromedarius]
XP_014411245.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_014411246.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_014411248.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_031314049.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Camelus dromedarius]
XP_031314050.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Camelus dromedarius]
XP_031314051.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Camelus dromedarius]
XP_032342514.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_032342515.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_032342516.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   4.8  2.1e-138  472.0   4.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Camelus ferus]
XP_036607559.1       -          msaprobs_alignment_4742434 -           1.5e-140  479.1   6.2  1.5e-138  472.5   6.2   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Trichosurus vulpecula]
XP_043837405.1       -          msaprobs_alignment_4742434 -           1.6e-140  479.0   6.7  1.3e-138  472.7   6.7   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Dromiciops gliroides]
XP_042268409.1       -          msaprobs_alignment_4742434 -           1.6e-140  479.0   9.0  1.3e-138  472.7   9.0   2.9   1   1   0   1   1   1   1 hyaluronan synthase 3 [Thunnus maccoyii]
XP_042631297.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   8.9  7.3e-111  381.0  11.4   2.9   2   1   0   2   2   2   2 hyaluronan synthase 3-like isoform X2 [Cyprinus carpio]
XP_017917688.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Capra hircus]
XP_017917689.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Capra hircus]
XP_017917690.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Capra hircus]
XP_017917691.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Capra hircus]
XP_027833920.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Ovis aries]
XP_042087781.1       -          msaprobs_alignment_4742434 -           1.8e-140  478.8   5.5  2.7e-138  471.6   5.5   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Ovis aries]
XP_001366683.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   6.8  1.3e-138  472.7   6.8   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Monodelphis domestica]
XP_007477417.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   6.8  1.3e-138  472.7   6.8   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Monodelphis domestica]
XP_007477418.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   6.8  1.3e-138  472.7   6.8   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Monodelphis domestica]
XP_007477419.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   6.8  1.3e-138  472.7   6.8   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 [Monodelphis domestica]
XP_044516449.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   6.8  1.3e-138  472.7   6.8   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Gracilinanus agilis]
XP_041652121.1       -          msaprobs_alignment_4742434 -           1.9e-140  478.8   8.8  6.5e-111  381.2  12.8   2.9   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X2 [Cheilinus undulatus]
XP_029288749.1       -          msaprobs_alignment_4742434 -             2e-140  478.7   9.8  2.8e-111  382.4  13.6   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Cottoperca gobio]
NP_001179796.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Bos taurus]
XP_005218517.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Bos taurus]
XP_015331191.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Bos taurus]
XP_019834469.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 isoform X3 [Bos indicus]
XP_019834470.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 isoform X3 [Bos indicus]
XP_019834471.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 PREDICTED: hyaluronan synthase 3 isoform X3 [Bos indicus]
XP_024833727.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Bos taurus]
XP_027371953.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Bos indicus x Bos taurus]
XP_027371954.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X3 [Bos indicus x Bos taurus]
XP_043293869.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Cervus canadensis]
XP_043293870.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Cervus canadensis]
XP_043293871.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Cervus canadensis]
XP_043293872.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X2 [Cervus canadensis]
XP_044788041.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X9 [Bubalus bubalis]
XP_044788042.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X9 [Bubalus bubalis]
XP_044788044.1       -          msaprobs_alignment_4742434 -           2.1e-140  478.6   5.1    3e-138  471.5   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X9 [Bubalus bubalis]
XP_044788039.1       -          msaprobs_alignment_4742434 -           2.3e-140  478.5   5.1  2.8e-138  471.6   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X7 [Bubalus bubalis]
XP_042631296.1       -          msaprobs_alignment_4742434 -           2.3e-140  478.5   9.8  7.4e-111  381.0  11.4   2.9   2   1   0   2   2   2   2 hyaluronan synthase 3-like isoform X1 [Cyprinus carpio]
XP_028713555.1       -          msaprobs_alignment_4742434 -           2.4e-140  478.4   6.9  3.2e-138  471.4   6.9   2.9   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Peromyscus leucopus]
XP_033824688.1       -          msaprobs_alignment_4742434 -           2.4e-140  478.4   9.7  1.3e-110  380.2  12.7   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Periophthalmus magnuspinnatus]
XP_041652120.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   9.6  5.8e-111  381.3  12.6   2.9   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X1 [Cheilinus undulatus]
XP_043754856.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   5.3  2.4e-138  471.8   5.3   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Cervus elaphus]
XP_043754857.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   5.3  2.4e-138  471.8   5.3   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Cervus elaphus]
XP_043754858.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   5.3  2.4e-138  471.8   5.3   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Cervus elaphus]
XP_043754859.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   5.3  2.4e-138  471.8   5.3   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 [Cervus elaphus]
XP_029909950.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   9.2  1.5e-110  380.0  13.1   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Myripristis murdjan]
XP_031805952.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   5.9  2.5e-138  471.7   5.9   2.9   1   1   0   1   1   1   1 hyaluronan synthase 3 [Sarcophilus harrisii]
XP_044126863.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   6.2  1.1e-107  370.5  11.0   3.2   2   1   0   2   2   2   2 hyaluronan synthase 3 [Bufo gargarizans]
XP_044126865.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   6.2  1.1e-107  370.5  11.0   3.2   2   1   0   2   2   2   2 hyaluronan synthase 3 [Bufo gargarizans]
XP_044126866.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   6.2  1.1e-107  370.5  11.0   3.2   2   1   0   2   2   2   2 hyaluronan synthase 3 [Bufo gargarizans]
XP_044126867.1       -          msaprobs_alignment_4742434 -           2.6e-140  478.3   6.2  1.1e-107  370.5  11.0   3.2   2   1   0   2   2   2   2 hyaluronan synthase 3 [Bufo gargarizans]
XP_033943809.1       -          msaprobs_alignment_4742434 -           2.7e-140  478.2   9.0  2.1e-111  382.8  12.9   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Pseudochaenichthys georgianus]
XP_032557134.1       -          msaprobs_alignment_4742434 -           3.1e-140  478.1   2.7  1.3e-138  472.7   2.7   2.8   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X1 [Chiroxiphia lanceolata]
XP_020311360.1       -          msaprobs_alignment_4742434 -           3.8e-140  477.8   6.6  1.1e-109  377.2  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Oncorhynchus kisutch]
XP_021425257.2       -          msaprobs_alignment_4742434 -           3.8e-140  477.8   6.6  1.1e-109  377.2  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Oncorhynchus mykiss]
XP_036809813.1       -          msaprobs_alignment_4742434 -           3.8e-140  477.8   6.6  1.1e-109  377.2  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Oncorhynchus mykiss]
XP_036809826.1       -          msaprobs_alignment_4742434 -           3.8e-140  477.8   6.6  1.1e-109  377.2  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Oncorhynchus mykiss]
XP_042157417.1       -          msaprobs_alignment_4742434 -           3.8e-140  477.8   6.6  1.1e-109  377.2  11.4   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 isoform X2 [Oncorhynchus tshawytscha]
XP_035137699.1       -          msaprobs_alignment_4742434 -             4e-140  477.7   6.0  1.8e-138  472.2   5.1   3.0   1   1   0   1   1   1   1 hyaluronan synthase 3 isoform X9 [Callithrix jacchus]
XP_038610300.1       -          msaprobs_alignment_4742434 -           4.4e-140  477.5   5.8  4.1e-108  371.9  11.0   3.1   2   1   0   2   2   2   2 hyaluronan synthase 3 [Tachyglossus aculeatus]
XP_030646648.1       -          msaprobs_alignment_4742434 -           4.8e-140  477.4   6.8  8.1e-111  380.9  11.5   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Chanos chanos]
XP_034494444.1       -          msaprobs_alignment_4742434 -           4.9e-140  477.4   6.2  1.1e-138  472.9   5.3   2.7   1   1   0   1   1   1   1 transport and Golgi organization protein 6 homolog isoform X4 [Ailuropoda melanoleuca]
XP_041795050.1       -          msaprobs_alignment_4742434 -             5e-140  477.4   8.4    1e-110  380.5  12.8   3.0   2   1   0   2   2   2   2 hyaluronan synthase 3 [Chelmon rostratus]
XP_015729811.1       -          msaprobs_alignment_4742434 -           5.3e-140  477.3   2.3  2.4e-138  471.8   2.3   2.8   1   1   0   1   1   1   1 hyaluronan synthase 3 [Coturnix japonica]
